Frame,Tiempo(s),GT_Region,Gesto,Confianza(%),Modo,Confirmado,Region,X_norm,Y_norm,Modo_grounding,Hands_fiable
4884,91.1336,medio-izquierda,Sí,100,full,Sí,medio-izquierda,0.1763,0.5153,fingertip,Sí
4885,91.1535,medio-izquierda,Sí,100,full,Sí,medio-izquierda,0.1769,0.5161,fingertip,Sí
4886,91.1741,medio-izquierda,Sí,100,full,Sí,medio-izquierda,0.1766,0.5162,fingertip,Sí
4887,91.194,medio-izquierda,Sí,100,full,Sí,medio-izquierda,0.1765,0.5141,fingertip,Sí
4888,91.2154,medio-izquierda,Sí,100,full,Sí,medio-izquierda,0.1766,0.5148,fingertip,Sí
4889,91.2344,medio-izquierda,Sí,100,full,Sí,medio-izquierda,0.1771,0.5179,fingertip,Sí
4890,91.2539,medio-izquierda,Sí,100,full,Sí,medio-izquierda,0.1769,0.5156,fingertip,Sí
4891,91.2718,medio-izquierda,Sí,100,full,Sí,medio-izquierda,0.1778,0.5179,fingertip,Sí
4892,91.2948,medio-izquierda,Sí,100,full,Sí,medio-izquierda,0.1781,0.5168,fingertip,Sí
4893,91.3181,medio-izquierda,Sí,100,full,Sí,medio-izquierda,0.1782,0.5167,fingertip,Sí
4894,91.3422,medio-izquierda,Sí,100,full,Sí,medio-izquierda,0.1785,0.5164,fingertip,Sí
4895,91.3695,medio-izquierda,Sí,100,full,Sí,medio-izquierda,0.1783,0.517,fingertip,Sí
4896,91.4032,medio-izquierda,Sí,100,full,Sí,medio-izquierda,0.1789,0.5173,fingertip,Sí
4897,91.4352,medio-izquierda,Sí,100,full,Sí,medio-izquierda,0.1781,0.5177,fingertip,Sí
4898,91.4747,medio-izquierda,Sí,100,full,Sí,medio-izquierda,0.1773,0.5209,fingertip,Sí
4899,91.5135,medio-izquierda,Sí,100,full,Sí,medio-izquierda,0.1768,0.5231,fingertip,Sí
4900,91.6097,medio-izquierda,Sí,100,full,Sí,medio-izquierda,0.1765,0.524,fingertip,Sí
4901,91.7103,medio-izquierda,Sí,100,full,Sí,medio-izquierda,0.1759,0.5243,fingertip,Sí
4902,91.8094,medio-izquierda,Sí,100,full,Sí,medio-izquierda,0.1758,0.5248,fingertip,Sí
4903,91.9102,medio-izquierda,Sí,100,full,Sí,medio-izquierda,0.176,0.5254,fingertip,Sí
4904,92.0101,medio-izquierda,Sí,100,full,Sí,medio-izquierda,0.1756,0.5264,fingertip,Sí
4905,92.1012,medio-izquierda,Sí,100,full,Sí,medio-izquierda,0.1758,0.5259,fingertip,Sí
4906,92.201,medio-izquierda,Sí,100,full,Sí,medio-izquierda,0.1751,0.527,fingertip,Sí
4907,92.3015,medio-izquierda,Sí,100,full,Sí,medio-izquierda,0.1751,0.5277,fingertip,Sí
4908,92.402,medio-izquierda,Sí,100,full,Sí,medio-izquierda,0.1755,0.5272,fingertip,Sí
4909,92.5006,medio-izquierda,Sí,100,full,Sí,medio-izquierda,0.1755,0.5272,fingertip,Sí
4910,92.5925,medio-izquierda,Sí,100,full,Sí,medio-izquierda,0.1753,0.5259,fingertip,Sí
4911,92.6925,medio-izquierda,Sí,100,full,Sí,medio-izquierda,0.175,0.5274,fingertip,Sí
4912,92.7926,medio-izquierda,Sí,100,full,Sí,medio-izquierda,0.1753,0.5284,fingertip,Sí
4913,92.8922,medio-izquierda,Sí,100,full,Sí,medio-izquierda,0.1746,0.5297,fingertip,Sí
4914,92.9921,medio-izquierda,Sí,100,full,Sí,medio-izquierda,0.1749,0.5289,fingertip,Sí
4915,93.0923,medio-izquierda,Sí,100,full,Sí,medio-izquierda,0.1749,0.5287,fingertip,Sí
4916,93.1924,medio-izquierda,Sí,100,full,Sí,medio-izquierda,0.1748,0.5274,fingertip,Sí
4917,93.292,medio-izquierda,Sí,100,full,Sí,medio-izquierda,0.1747,0.5284,fingertip,Sí
4918,93.3919,medio-izquierda,Sí,100,full,Sí,medio-izquierda,0.1741,0.5257,fingertip,Sí
4919,93.4841,medio-izquierda,Sí,100,full,Sí,medio-izquierda,0.1736,0.527,fingertip,Sí
